 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,40180580,11,10,1082,505,517,0,98.36363636,199.2266412,324,0,50.5,106.9446898,39.49669218,0.522640539,2009029.0,4101889.981,10000000,4,40200000,4017089.5,5163994.965,10000000,156,40200000,4462743.444,5280442.237,10000000,4,0,0,0,0,360,328,0.273764092,0.248876447,0,517,72.13636364,156.9498845,24633.26623,0,0,0,1,0,0,0,0,0,75.57142857,98.36363636,50.5,360,0,0,0,0,0,0,11,1082,10,505,29200,243,3,32,37701.5,43455.18144,102884,15810,10000000.0,33177.21634,10000000,9960001,BENIGN
80,73642091,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,158.2926264,0.17652948,6136840.917,20100000.0,70100000,7,72700000,10400000.0,26300000.0,70100000,148,998072,249518.0,483412.1234,974453,189,0,0,0,0,172,112,0.108633526,0.067895954,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2583195.0,0.0,2583195,2583195,70100000.0,0.0,70100000,70100000,DDoS
443,129,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,93023.25581,15503.87597,129.0,0.0,129,129,129,129.0,0.0,129,129,0,0.0,0.0,0,0,0,0,0,0,40,0,15503.87597,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,431848,3,4,651,421,651,0,217.0,375.8550252,421,0,105.25,210.5,2482.354903,16.20940701,71974.66667,110957.1751,215243,3,215398,107699.0,152175.0362,215303,95,216605,72201.66667,123970.8026,215349,3,0,0,0,0,104,136,6.94688872,9.262518293,0,651,134.0,255.6208129,65342.0,0,0,0,1,0,0,0,0,1,153.1428571,217.0,105.25,104,0,0,0,0,0,0,3,651,4,421,29200,5031,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,72264750,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,161.3096288,0.166056065,6569522.727,20800000.0,69300000,104,71000000,10100000.0,26100000.0,69300000,231,1303555,434518.3333,746366.5691,1296339,157,0,0,0,0,172,92,0.110704043,0.055352022,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1656081.0,0.0,1656081,1656081,69300000.0,0.0,69300000,69300000,DDoS
22,143,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,83916.08392,13986.01399,143.0,0.0,143,143,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6993.006993,6993.006993,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6036141,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.970062827,0.828343804,1509035.25,3017387.168,6035116,240,6036141,1509035.25,3017387.168,6035116,240,0,0.0,0.0,0,0,0,0,0,0,100,0,0.828343804,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1025.0,0.0,1025,1025,6035116.0,0.0,6035116,6035116,DDoS
80,1459281,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7971.734025,4.796882848,243213.5,595436.4465,1458643,5,586,293.0,343.6538957,536,50,1459235,486411.6667,841977.0833,1458643,5,0,0,0,0,72,92,2.055806935,2.741075913,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5078110,8,6,390,3716,209,0,48.75,77.1357801,1460,0,619.3333333,679.9090135,808.5685422,2.75693122,390623.8462,1366582.088,4938614,3,5078110,725444.2857,1857991.955,4938614,3,67719,13543.8,17374.52685,39902,152,0,0,0,0,172,132,1.575389269,1.181541952,0,1460,273.7333333,503.5259203,253538.3524,0,0,0,1,0,0,0,0,0,293.2857143,48.75,619.3333333,172,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,193,2,2,92,188,46,46,46.0,0.0,94,94,94.0,0.0,1450777.202,20725.3886,64.33333333,69.94521666,141,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,10362.6943,10362.6943,46,94,65.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,81.5,46.0,94.0,64,0,0,0,0,0,0,2,92,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46937,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,6902.869804,85.22061487,15645.66667,27093.02741,46930,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,42.61030743,42.61030743,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,32656,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,356044.831,244.977952,4665.142857,11167.71569,29934,2,30023,15011.5,21226.63846,30021,2,32569,8142.25,14643.57496,30065,189,0,0,0,0,72,112,91.86673199,153.11122,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,670348,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17353.67302,10.44233741,111724.6667,273099.2968,669186,38,930,465.0,535.9869401,844,86,670266,223422.0,386043.1031,669186,194,0,0,0,0,72,92,4.475287463,5.96704995,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
465,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,318,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,48,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,1104166.667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,260,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,66254,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,175491.2911,105.6539982,11042.33333,23606.03633,58925,93,7048,3524.0,4712.15959,6856,192,66149,22049.66667,32118.00791,58925,188,0,0,0,0,72,92,45.28028496,60.37371329,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,71742275,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,162.5680256,0.195142961,5518636.538,17400000.0,62800000,3,71600000,10200000.0,23400000.0,62800000,3,133589,26717.8,58522.15631,131401,13,0,0,0,0,172,132,0.111510264,0.083632698,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,38019.0,0.0,38019,38019,35800000.0,38300000.0,62800000,8734755,DDoS
53,238,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,1000000.0,16806.72269,79.33333333,98.56131763,190,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,80,80,8403.361345,8403.361345,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,80,0,0,0,0,0,0,2,70,2,168,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5421653,8,5,410,3298,229,0,51.25,83.16034426,1590,0,659.6,797.3297937,683.924257,2.397792703,451804.4167,1391358.273,4864927,3,5421653,774521.8571,1805248.241,4864927,3,388440,97110.0,118171.9365,241361,207,0,0,0,0,172,112,1.47556474,0.922227963,0,1590,264.8571429,541.0553586,292740.9011,0,0,0,1,0,0,0,0,0,285.2307692,51.25,659.6,172,0,0,0,0,0,0,8,410,5,3298,8192,123,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100547,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,115637.4631,69.61918307,16757.83333,34561.90133,86569,72,13754,6877.0,8527.707781,12907,847,100392,33464.0,46484.36951,86569,152,0,0,0,0,72,92,29.83679274,39.78239032,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,70336838,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,165.816382,0.199042215,5410526.0,17900000.0,64900000,3,69900000,9980894.857,24300000.0,64900000,4,471289,94257.8,210313.159,470477,3,0,0,0,0,172,132,0.113738408,0.085303806,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4987931.0,0.0,4987931,4987931,64900000.0,0.0,64900000,64900000,DDoS
50513,6135349,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.86763687,0.977939478,1227069.8,2721688.589,6095713,1,0,0.0,0.0,0,0,6128843,1532210.75,3042374.901,6095713,1,0,0,0,0,20,100,0.162989913,0.814949565,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,39636.0,0.0,39636,39636,6095713.0,0.0,6095713,6095713,BENIGN
52369,72533222,5,9,12976,56,8760,0,2595.2,3639.717393,20,0,6.222222222,5.783117191,179.6693934,0.193015002,5579478.615,17500000.0,63200000,1,72500000,18100000.0,35500000.0,71300000,189,71300000,8917001.125,22100000.0,63200000,1,1,0,0,0,112,204,0.068933929,0.124081073,0,8760,960.4666667,2310.214643,5337091.695,0,1,0,0,1,1,0,0,1,1029.071429,2595.2,6.222222222,112,0,0,0,0,0,0,5,12976,9,56,229,256,3,20,18671.0,0.0,18671,18671,35600000.0,39000000.0,63200000,8052765,BENIGN
80,71322155,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2436.833027,163.5256254,0.196292442,5486319.615,17700000.0,64000000,0,71000000,8878661.875,22400000.0,64000000,218,303238,75809.5,144475.2823,292401,188,0,0,0,0,192,112,0.126187999,0.070104444,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1874.0,0.0,1874,1874,35500000.0,40300000.0,64000000,7022876,DDoS
53,231,2,2,66,166,33,33,33.0,0.0,83,83,83.0,0.0,1004329.004,17316.01732,77.0,50.22947342,135,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8658.008658,8658.008658,33,83,53.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,66.25,33.0,83.0,64,0,0,0,0,0,0,2,66,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,676798,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17188.28956,10.34282016,112799.6667,275789.921,675753,1,981,490.5,692.2575388,980,1,676750,225583.3333,389858.6797,675753,5,0,0,0,0,72,92,4.432637212,5.91018295,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,50083,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,232154.6233,179.7016952,6260.375,13393.10896,37950,17,11420,5710.0,8007.27719,11372,48,50053,10010.6,16365.45023,37950,17,0,0,0,0,72,132,59.90056506,119.8011301,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,73658607,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,158.3385904,0.176489898,6138217.25,17200000.0,59400000,2,72000000,10300000.0,22200000.0,59400000,3,1643065,410766.25,820843.2461,1642031,2,0,0,0,0,172,112,0.108609168,0.06788073,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3018.0,0.0,3018,3018,36000000.0,33100000.0,59400000,12600000,DDoS
80,71270465,8,7,56,11601,20,0,7.0,5.656854249,4380,0,1657.285714,1561.969346,163.5600385,0.210465864,5090747.5,19000000.0,71200000,3,71300000,10200000.0,26900000.0,71200000,3,37478,6246.333333,13728.62985,34209,48,0,0,0,0,172,152,0.112248461,0.098217403,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7.0,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,14139.0,0.0,14139,14139,71200000.0,0.0,71200000,71200000,DDoS
80,74099789,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,157.4768317,0.202429726,5292842.071,17100000.0,63800000,3,73700000,9211478.125,22300000.0,63800000,3,408667,81733.4,182303.3198,407847,3,0,0,0,0,192,132,0.121457836,0.08097189,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1812.0,0.0,1812,1812,36800000.0,38200000.0,63800000,9845567,DDoS
52290,8030437,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.230101425,0.871683571,1338406.167,3259827.658,7992455,1,0,0.0,0.0,0,0,7998784,1599756.8,3573627.61,7992455,1,0,0,0,0,20,120,0.124526224,0.747157346,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,37982.0,0.0,37982,37982,7992455.0,0.0,7992455,7992455,BENIGN
443,4264629,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.44214444,1.406921915,852925.8,1779804.747,4033567,3,4264629,1066157.25,1981219.695,4033567,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.172434929,0.234486986,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,530807,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,21915.68687,13.18746738,88467.83333,216192.3198,529768,5,967,483.5,658.3164133,949,18,530752,176917.3333,305578.0291,529768,5,0,0,0,0,72,92,5.651771736,7.535695648,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,4976369,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,36.37190088,1.205698372,995273.8,2151804.947,4844315,3,4976369,1244092.25,2400369.861,4844315,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.004748643,0.200949729,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,253,127,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1367346.939,20408.16327,65.33333333,107.9645003,190,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10204.08163,10204.08163,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,166,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12048.19277,166.0,0.0,166,166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6024.096386,6024.096386,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,444916,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,26133.02286,15.73330696,74152.66667,171023.1847,422833,38,21298,10649.0,14990.66376,21249,49,444834,148278.0,237992.5845,422833,747,0,0,0,0,72,92,6.742845841,8.990461121,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17242,3801656,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,11.04781706,1.841302843,633609.3333,1525740.798,3747829,1,0,0.0,0.0,0,0,3790913,758182.6,1671366.952,3747829,1,0,0,0,0,20,120,0.263043263,1.57825958,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53429,1217504,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,39.42492181,6.570820301,173929.1429,448923.2586,1191804,1,0,0.0,0.0,0,0,1193994,198999.0,486373.4466,1191804,1,0,0,0,0,20,140,0.821352538,5.749467764,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,271374,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11.05485419,135687.0,191888.9814,271373,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,44,7.369902791,3.684951395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,65535,130,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2162508,7,6,1659,3369,998,0,237.0,384.2945919,2733,0,561.5,1073.246803,2325.078104,6.011538454,180209.0,568919.9123,1986076,4,2137767,356294.5,798786.2065,1986076,938,2138522,427704.4,913227.5959,2060913,4,0,0,0,0,152,132,3.236982245,2.77455621,0,2733,359.1428571,740.2958719,548037.978,0,0,0,1,0,0,0,0,0,386.7692308,237.0,561.5,152,0,0,0,0,0,0,7,1659,6,3369,8192,64,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,932944,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12469.12998,7.503129877,155490.6667,379700.0054,930549,94,2109,1054.5,1279.156167,1959,150,932715,310905.0,536628.185,930549,192,0,0,0,0,72,92,3.21562709,4.287502787,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,73532172,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,158.6924428,0.203992342,5252298.0,18700000.0,70100000,1,72000000,9003271.625,24700000.0,70100000,1,1506735,301347.0,673279.0638,1505745,2,0,0,0,0,192,132,0.122395405,0.081596937,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1937928.0,0.0,1937928,1937928,70100000.0,0.0,70100000,70100000,DDoS
80,591537,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,19665.71829,13.52409063,84505.28571,223179.1906,590628,5,670,335.0,247.4873734,510,160,591485,147871.25,295171.2974,590628,5,0,0,0,0,72,112,5.071533987,8.452556645,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,233,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,703862.6609,17167.38197,77.66666667,50.52062285,136,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,8583.690987,8583.690987,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,25890,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,449324.0633,347.6245655,3236.25,8683.751637,24720,3,926,463.0,455.3767671,785,141,25813,5162.6,10941.56512,24720,3,0,0,0,0,72,132,115.8748552,231.7497103,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,31342953,8,6,372,2318,336,0,46.5,116.9945054,2312,0,386.3333333,943.3832025,85.82471473,0.446671378,2410996.385,4339423.153,10000000,148,31300000,4477564.714,5198925.999,10000000,4026,30100000,6020052.0,5482516.955,10000000,1286,0,0,0,0,172,168,0.255240787,0.19143059,0,2312,179.3333333,596.183417,355434.6667,0,0,0,1,0,0,0,0,0,192.1428571,46.5,386.3333333,172,0,0,0,0,0,0,8,372,6,2318,8192,288,7,20,32713.33333,16760.7772,52067,23018,10000000.0,336.8476411,10000000,10000000,BENIGN
80,1622644,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7169.163415,5.546503115,202830.5,572377.0019,1619390,16,2607,1303.5,1512.501405,2373,234,1622595,324519.0,723855.6735,1619390,16,0,0,0,0,72,132,1.848834372,3.697668743,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52206,73196191,6,10,11613,68,10135,0,1935.5,4058.890772,20,0,6.8,5.006662228,159.5848068,0.218590609,4879746.067,17300000.0,67300000,1,73200000,14600000.0,31700000.0,71400000,6,71300000,7925605.222,22300000.0,67300000,1,0,0,0,0,132,212,0.081971479,0.136619131,0,10135,687.4705882,2459.880437,6051011.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,4032739.0,0.0,4032739,4032739,67300000.0,0.0,67300000,67300000,BENIGN
80,9229769,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.250352203,0.541725367,2307442.25,4612887.238,9226773,1,9229769,2307442.25,4612887.238,9226773,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.541725367,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2996.0,0.0,2996,2996,9226773.0,0.0,9226773,9226773,DDoS
443,117140679,35,43,1796,48845,688,0,51.31428571,151.0564311,2920,0,1135.930233,962.805286,432.3092578,0.66586604,1521307.519,3524021.142,10000000,1,117000000,3445314.088,4705495.712,10100000,3,113000000,2679111.048,4454229.289,10100000,1,0,0,0,0,712,1004,0.298786043,0.367079996,0,2920,641.0253165,897.4613194,805436.8199,0,0,0,1,0,0,0,0,1,649.2435897,51.31428571,1135.930233,712,0,0,0,0,0,0,35,1796,43,48845,8192,1026,34,20,232286.4545,576527.0872,1970581,58349,9997036.091,12049.52815,10000000,9962701,BENIGN
80,654697,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17768.52498,10.69196896,109116.1667,266870.9278,653864,5,733,366.5,355.6747109,618,115,654656,218218.6667,377280.1283,653864,5,0,0,0,0,72,92,4.58227241,6.109696547,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
