,index,text,entities,relations,Comments,id,label,start_offset,end_offset
553,11694,"Administrative Office of the President, Afghanistan  imail.aop.gov.af  Redirect to web page “﻿Observation Of Technology Use in Afghanistan Government Sector”  2020 Jan  mail-nscaf.myftp[.]org  Afghanistan National Security Council  mail.nsc.gov.af  Redirect to https://wikipedia.org/USB_Killer  2020 Jan  mail-nepalarmymilnp.duckdns[.]org  Nepali Army  mail.nepalarmy.mil.np  Redirect to PDF “﻿EN Digital Nepal Framework V8.4 15 July 2019.pdf”  2020 Jan  mail-mofagovnp.hopto[.]org  Ministry of Foreign Affairs, Nepal  mail.mofa.gov.np  Redirect to PDF “﻿national-security-vol-3-issue-1-essay-SSimkhada.pdf”  2020 Jan  webmail.mohe.gov-af[.]org  Ministry of Higher Education, Afghanistan  webmail.mohe.gov.af  Redirect to original mail server  2020 Feb     Ministry of Defense, Sri Lanka  mail.defence.lk  Login Error  2020 Feb  mail.moha.gov-np[.]org  Ministry of Home Affairs, Nepal  mail.moha.gov.np  Redirect to original mail server  2020 Feb  mail.nsc.gov-af[.]org  Afghanistan National Security Council  mail.nsc.gov.af  Redirect to original mail server  2020 Feb  mail.arg.gov-af[.]org  Presidential Palace, Afghanistan  mail.arg.gov.af  Redirect to original mail server  2020 Feb  mail.arg.gov-af[.]org  Presidential Palace, Afghanistan  mail.arg.gov.af  Redirect to original mail server  2020 Feb     Center for Education and Human Resource Development, Nepal  mail.doe.gov.np  Redirect to file “Para Basic Course Joining Instruction.docx”  2020 Mar  mail-nepalgovnp.duckdns[.]org  Government of Nepal  mail.nepal.gov.np  Redirect to original mail server  2020 Mar     Nepal Electricity Authority  mail.nea.org.np  Redirect to original mail server  2020 Mar  mail-nepalgovnp.duckdns[.]org  Government of Nepal  mail.nepal.gov.np  Redirect to file “central data form.pdf”  2020 Mar  mail-nepalarmymilnp.duckdns[.]org  Nepali Army  mail.nepalarmy.mil.np  Redirect to file “Corona Virus Preparedness and Response.pdf”  2020 Mar  mail-nepalpolicegov.hopto[.]org  Nepal Police  mail.nepalpolice.gov.np  Redirect to file “1987 Conducting training on COVID-19 and keeping it in readiness.pdf”  2020 Apr  mail-nrborg.hopto[.]org  Nepal Rastra Bank  mail.nrb.gov.np  Redirect to file ”fiu.pdf”  2020 May  mail-nepalarmymilnp.duckdns[.]org  Nepali Army  mail.nepalarmy.mil.np  Redirect to web news “India Should Realise China Has Nothing to Do With Nepal’s Stand on Lipulekh”  2020 Jun  mail-nepalarmymilnp.duckdns[.]org  Nepali Army  mail.nepalarmy.mil.np  Showing login failed message  2020 Jul     Qatar Charity  mail.qcharity.org  Redirect to original mail server  2020 Jul     Myanma Posts and Telecommunications  webmail.mpt.net.mm  Redirect to original mail server  2020 Aug  mail-ncporgnp.hopto[.]org  Nepal Communist Party  mail.ncp.org.np  Redirect to file “India reaction after new pak map.pdf”  2020 Aug  mail-nscaf.myftp[.]org  Afghanistan National Security Council  mail.nsc.gov.af  Redirect to 10[.]77[.]17[.]10/Software/03-Applications  2020 Sep  mail-mofgovnp.hopto[.]org                               Ministry of Finance, Nepal  mail.mof.gov.np  Redirect to file “1987 Covid.pdf”  2020 Sep  mail-ncporgnp.hopto[.]org  Nepal Communist Party  mail.ncp.org.np  Redirect to document “﻿The spectre of a new Maoist conflict in Nepal”  2020 Sep  imail.aop.gov-af[.]org  Administrative Office of the President, Afghanistan  imail.aop.gov.af  Redirect to file “SOP of Military Uniform .pdf”  2020 Oct  mail-nepalpolicegovnp.duckdns[.]org  Nepal Police  mail.nepalpolice.gov.np  Redirect to file “2077-07-03 1239 Regarding investigation and action.pdf”  2020 Oct     Civil Aviation Authority of Nepal  mail.caanepal.gov.np  Redirect to original mail server  2020 Oct  mail-apfgovnp.ddns[.]net mail-apfgavnp.hopto[.]org  Armed Police Force, Nepal  mail.apf.gov.np  Redirect to original mail server  2020 Oct  mail-nscaf.myftp[.]org  Afghanistan National Security Council  mail.nsc.gov.af  Redirect to file “IT Services Request Form.pdf”  2020 Nov  mail-ntcnetnp.serveftp[.]com  Nepal Telecom  webmail.ntc.net.np  Redirect to original mail server  2020 Nov  mail-kmgcom.ddns[.]net  Kantipur Media Group  mail.kmg.com.np  Redirect to original mail server  2020 Nov     Federal Parliament of Nepal  mail.parliament.gov.np  Redirect to original mail server  2020 Nov     Public Procurement Monitoring Office, Nepal  mail.ppmo.gov.np  Redirect to original mail server  2020 Nov  mail-mfagovcn.hopto[.]org  Ministry of Foreign Affairs, China  mail.mfa.gov.cn  Redirect to file “﻿Ambassador Yanchi Conversation with Nepali_Media.pdf”          Figure 8.","[{'id': 35882, 'label': 'tools', 'start_offset': 15, 'end_offset': 21}, {'id': 35883, 'label': 'location', 'start_offset': 40, 'end_offset': 51}, {'id': 35885, 'label': 'location', 'start_offset': 87, 'end_offset': 91}, {'id': 35886, 'label': 'location', 'start_offset': 127, 'end_offset': 138}, {'id': 35887, 'label': 'location', 'start_offset': 159, 'end_offset': 163}, {'id': 35888, 'label': 'location', 'start_offset': 193, 'end_offset': 204}, {'id': 35889, 'label': 'location', 'start_offset': 205, 'end_offset': 213}, {'id': 35890, 'label': 'location', 'start_offset': 214, 'end_offset': 222}, {'id': 35891, 'label': 'location', 'start_offset': 223, 'end_offset': 230}, {'id': 35893, 'label': 'URL', 'start_offset': 261, 'end_offset': 293}, {'id': 35894, 'label': 'location', 'start_offset': 295, 'end_offset': 299}, {'id': 35896, 'label': 'location', 'start_offset': 405, 'end_offset': 410}, {'id': 35899, 'label': 'location', 'start_offset': 512, 'end_offset': 517}, {'id': 35901, 'label': 'location', 'start_offset': 609, 'end_offset': 613}, {'id': 35903, 'label': 'location', 'start_offset': 676, 'end_offset': 687}, {'id': 35905, 'label': 'location', 'start_offset': 744, 'end_offset': 748}, {'id': 35906, 'label': 'location', 'start_offset': 778, 'end_offset': 787}, {'id': 35908, 'label': 'location', 'start_offset': 819, 'end_offset': 823}, {'id': 35910, 'label': 'location', 'start_offset': 865, 'end_offset': 869}, {'id': 35911, 'label': 'location', 'start_offset': 879, 'end_offset': 884}, {'id': 35913, 'label': 'location', 'start_offset': 938, 'end_offset': 942}, {'id': 35917, 'label': 'location', 'start_offset': 1061, 'end_offset': 1065}, {'id': 35919, 'label': 'location', 'start_offset': 1107, 'end_offset': 1113}, {'id': 35920, 'label': 'location', 'start_offset': 1115, 'end_offset': 1126}, {'id': 35922, 'label': 'location', 'start_offset': 1179, 'end_offset': 1183}, {'id': 35924, 'label': 'location', 'start_offset': 1225, 'end_offset': 1231}, {'id': 35925, 'label': 'location', 'start_offset': 1233, 'end_offset': 1244}, {'id': 35927, 'label': 'location', 'start_offset': 1297, 'end_offset': 1301}, {'id': 35928, 'label': 'location', 'start_offset': 1310, 'end_offset': 1316}, {'id': 35929, 'label': 'location', 'start_offset': 1331, 'end_offset': 1334}, {'id': 35930, 'label': 'location', 'start_offset': 1363, 'end_offset': 1368}, {'id': 35933, 'label': 'location', 'start_offset': 1450, 'end_offset': 1454}, {'id': 35934, 'label': 'location', 'start_offset': 1455, 'end_offset': 1458}, {'id': 35935, 'label': 'location', 'start_offset': 1505, 'end_offset': 1510}, {'id': 35937, 'label': 'location', 'start_offset': 1565, 'end_offset': 1569}, {'id': 35938, 'label': 'location', 'start_offset': 1570, 'end_offset': 1573}, {'id': 35939, 'label': 'location', 'start_offset': 1578, 'end_offset': 1583}, {'id': 35941, 'label': 'location', 'start_offset': 1658, 'end_offset': 1662}, {'id': 35942, 'label': 'location', 'start_offset': 1663, 'end_offset': 1666}, {'id': 35943, 'label': 'location', 'start_offset': 1713, 'end_offset': 1718}, {'id': 35945, 'label': 'location', 'start_offset': 1757, 'end_offset': 1764}, {'id': 35946, 'label': 'location', 'start_offset': 1781, 'end_offset': 1785}, {'id': 35947, 'label': 'location', 'start_offset': 1786, 'end_offset': 1789}, {'id': 35949, 'label': 'location', 'start_offset': 1880, 'end_offset': 1886}, {'id': 35950, 'label': 'location', 'start_offset': 1906, 'end_offset': 1909}, {'id': 35952, 'label': 'location', 'start_offset': 1968, 'end_offset': 1973}, {'id': 35953, 'label': 'location', 'start_offset': 1974, 'end_offset': 1980}, {'id': 35956, 'label': 'location', 'start_offset': 2062, 'end_offset': 2065}, {'id': 35958, 'label': 'location', 'start_offset': 2131, 'end_offset': 2136}, {'id': 35962, 'label': 'location', 'start_offset': 2298, 'end_offset': 2303}, {'id': 35963, 'label': 'location', 'start_offset': 2319, 'end_offset': 2324}, {'id': 35964, 'label': 'location', 'start_offset': 2348, 'end_offset': 2353}, {'id': 35965, 'label': 'location', 'start_offset': 2376, 'end_offset': 2380}, {'id': 35967, 'label': 'location', 'start_offset': 2487, 'end_offset': 2491}, {'id': 35968, 'label': 'location', 'start_offset': 2500, 'end_offset': 2505}, {'id': 35969, 'label': 'location', 'start_offset': 2506, 'end_offset': 2513}, {'id': 35971, 'label': 'location', 'start_offset': 2568, 'end_offset': 2572}, {'id': 35972, 'label': 'location', 'start_offset': 2594, 'end_offset': 2597}, {'id': 35974, 'label': 'location', 'start_offset': 2672, 'end_offset': 2676}, {'id': 35975, 'label': 'location', 'start_offset': 2709, 'end_offset': 2714}, {'id': 35977, 'label': 'location', 'start_offset': 2767, 'end_offset': 2772}, {'id': 35978, 'label': 'location', 'start_offset': 2806, 'end_offset': 2810}, {'id': 35979, 'label': 'location', 'start_offset': 2840, 'end_offset': 2851}, {'id': 35980, 'label': 'location', 'start_offset': 2852, 'end_offset': 2860}, {'id': 35981, 'label': 'location', 'start_offset': 2861, 'end_offset': 2869}, {'id': 35982, 'label': 'location', 'start_offset': 2870, 'end_offset': 2877}, {'id': 35984, 'label': 'IPV4', 'start_offset': 2908, 'end_offset': 2925}, {'id': 35985, 'label': 'location', 'start_offset': 2952, 'end_offset': 2956}, {'id': 35986, 'label': 'location', 'start_offset': 3039, 'end_offset': 3044}, {'id': 35988, 'label': 'location', 'start_offset': 3098, 'end_offset': 3102}, {'id': 35989, 'label': 'location', 'start_offset': 3135, 'end_offset': 3140}, {'id': 35991, 'label': 'location', 'start_offset': 3238, 'end_offset': 3243}, {'id': 35992, 'label': 'location', 'start_offset': 3246, 'end_offset': 3250}, {'id': 35994, 'label': 'tools', 'start_offset': 3295, 'end_offset': 3301}, {'id': 35995, 'label': 'location', 'start_offset': 3320, 'end_offset': 3331}, {'id': 35997, 'label': 'location', 'start_offset': 3400, 'end_offset': 3404}, {'id': 35998, 'label': 'location', 'start_offset': 3447, 'end_offset': 3452}, {'id': 35999, 'label': 'location', 'start_offset': 3453, 'end_offset': 3459}, {'id': 36001, 'label': 'location', 'start_offset': 3504, 'end_offset': 3508}, {'id': 36002, 'label': 'location', 'start_offset': 3515, 'end_offset': 3519}, {'id': 36003, 'label': 'location', 'start_offset': 3544, 'end_offset': 3547}, {'id': 36004, 'label': 'location', 'start_offset': 3561, 'end_offset': 3565}, {'id': 36005, 'label': 'location', 'start_offset': 3602, 'end_offset': 3607}, {'id': 36007, 'label': 'location', 'start_offset': 3665, 'end_offset': 3669}, {'id': 36008, 'label': 'location', 'start_offset': 3733, 'end_offset': 3739}, {'id': 36009, 'label': 'location', 'start_offset': 3740, 'end_offset': 3745}, {'id': 36010, 'label': 'location', 'start_offset': 3747, 'end_offset': 3752}, {'id': 36012, 'label': 'location', 'start_offset': 3805, 'end_offset': 3809}, {'id': 36013, 'label': 'location', 'start_offset': 3839, 'end_offset': 3850}, {'id': 36014, 'label': 'location', 'start_offset': 3851, 'end_offset': 3859}, {'id': 36015, 'label': 'location', 'start_offset': 3860, 'end_offset': 3868}, {'id': 36016, 'label': 'location', 'start_offset': 3869, 'end_offset': 3876}, {'id': 36018, 'label': 'location', 'start_offset': 3944, 'end_offset': 3948}, {'id': 36019, 'label': 'location', 'start_offset': 3984, 'end_offset': 3989}, {'id': 36021, 'label': 'location', 'start_offset': 4053, 'end_offset': 4057}, {'id': 36022, 'label': 'location', 'start_offset': 4096, 'end_offset': 4101}, {'id': 36024, 'label': 'location', 'start_offset': 4160, 'end_offset': 4164}, {'id': 36025, 'label': 'location', 'start_offset': 4173, 'end_offset': 4180}, {'id': 36026, 'label': 'location', 'start_offset': 4195, 'end_offset': 4200}, {'id': 36028, 'label': 'location', 'start_offset': 4260, 'end_offset': 4264}, {'id': 36029, 'label': 'location', 'start_offset': 4273, 'end_offset': 4279}, {'id': 36030, 'label': 'tools', 'start_offset': 4303, 'end_offset': 4309}, {'id': 36031, 'label': 'location', 'start_offset': 4311, 'end_offset': 4316}, {'id': 36033, 'label': 'location', 'start_offset': 4370, 'end_offset': 4374}, {'id': 36034, 'label': 'location', 'start_offset': 4436, 'end_offset': 4441}]",[],[],35882.0,tools,15.0,21.0
554,3995,This extensive research also discusses feasible attack scenarios and recommended defense strategies.,[],[],[],,,,
555,505,"In the 2021 Unit 42 Ransomware Threat Report, we detailed the observations and the trend of top ransomware families from January 2020-January 2021.","[{'id': 1681, 'label': 'identity', 'start_offset': 12, 'end_offset': 19}, {'id': 46138, 'label': 'TIME', 'start_offset': 134, 'end_offset': 146}, {'id': 46136, 'label': 'TIME', 'start_offset': 7, 'end_offset': 11}, {'id': 46137, 'label': 'TIME', 'start_offset': 121, 'end_offset': 133}]",[],[],1681.0,identity,12.0,19.0
556,4946,Targets typically had to navigate through at least one redirect before landing on a phishing domain.,[],[],[],,,,
557,3620,Standard phishing attacks aren’t personalized: they use very common themes or lures in a generalized way in conjunction with a large enough pool of targets.,"[{'id': 49405, 'label': 'attack-pattern', 'start_offset': 9, 'end_offset': 25}]",[],[],49405.0,attack-pattern,9.0,25.0
558,1476,"Of course, even with out-sourced application development, app owners should prefer to hold their own key.",[],[],[],,,,
559,5390," In Appendix A, we have listed both the live and inactive C&Cs used by Cyclops Blink for the benefit of network defenders.","[{'id': 51385, 'label': 'malware', 'start_offset': 71, 'end_offset': 84}]",[],[],51385.0,malware,71.0,84.0
560,13106,"We do neither, but we plan to work with the consortium to enhance security-by-design in ROS-I software.",[],[],[],,,,
561,10242,"Since August 2020, they didn’t use these email addresses to only send spear-phishing emails, but also as a way to communicate with compromised systems in IMAP RATs.","[{'id': 31289, 'label': 'location', 'start_offset': 60, 'end_offset': 64}, {'id': 31290, 'label': 'location', 'start_offset': 70, 'end_offset': 75}, {'id': 31291, 'label': 'attack-pattern', 'start_offset': 76, 'end_offset': 84}, {'id': 31292, 'label': 'location', 'start_offset': 107, 'end_offset': 110}]",[],[],31289.0,location,60.0,64.0
562,11509,Email contents vary from COVID-19 vaccine policy to the humanitarian crisis in Ukraine.,"[{'id': 35218, 'label': 'malware', 'start_offset': 69, 'end_offset': 75}]",[],[],35218.0,malware,69.0,75.0
563,14023,Figure 2 shows the language ID for the SLUB dropper.,"[{'id': 43448, 'label': 'malware', 'start_offset': 39, 'end_offset': 43}]",[],[],43448.0,malware,39.0,43.0
564,2000,"We also have observed additional samples with different versions of the logo, which led us to believe the ransomware developer may like using the ClamAV branding for their ransomware.","[{'id': 47106, 'label': 'SOFTWARE', 'start_offset': 146, 'end_offset': 152}]",[],[],47106.0,SOFTWARE,146.0,152.0
